"공장코드","제품코드","제품명","지시번호","설비코드","설비명","작업실코드","작업실명","공정코드","공정명","공정시작시간","공정종료시간","작업자","작업방법","설비가동시작시간","설비가동종료시간","설비최소가동시간","설비최대가동시간","충전투입일"
"3","BUV115371","VLC로지","W26050663W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:46:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 11:28:00,2026-05-29 11:49:00,20,20,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050663W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:46:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 11:06:00,2026-05-29 11:28:00,20,20,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050663W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:46:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 10:45:00,2026-05-29 11:06:00,20,20,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050663W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:46:00,2026-05-29 11:49:00,"LCCUser","30분 교반",2026-05-29 10:04:00,2026-05-29 10:35:00,30,30,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","30분 교반",2026-05-29 14:11:00,2026-05-29 14:42:00,30,30,2026-06-02 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","20분 교반",2026-05-29 14:42:00,2026-05-29 15:02:00,20,20,2026-06-02 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","20분 교반",2026-05-29 15:02:00,2026-05-29 15:25:00,20,20,2026-06-02 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","20분 교반",2026-05-29 15:25:00,2026-05-29 15:47:00,20,20,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","20분 교반",2026-05-29 15:02:00,2026-05-29 15:25:00,20,20,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","20분 교반",2026-05-29 14:42:00,2026-05-29 15:02:00,20,20,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","30분 교반",2026-05-29 14:11:00,2026-05-29 14:42:00,30,30,2026-06-01 00:00:00
"3","BUV115371","VLC로지","W26050664W10","LC20011","L/C 4호","3-R003","3공장 배합실","C03","M/M",2026-05-29 13:51:00,2026-05-29 15:47:00,"LCCUser","20분 교반",2026-05-29 15:25:00,2026-05-29 15:47:00,20,20,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","GX12005","검믹서 7호","1-R004","유화 배합실","C02","용해",2026-05-29 09:03:00,2026-05-29 14:44:00,"LCCUser","60분 교반",2026-05-29 13:30:00,2026-05-29 14:44:00,60,60,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","GX12005","검믹서 7호","1-R004","유화 배합실","C02","용해",2026-05-29 09:03:00,2026-05-29 14:44:00,"LCCUser","40분 교반",2026-05-29 12:50:00,2026-05-29 13:30:00,40,40,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","AQ10007","수상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-29 09:03:00,2026-05-29 14:44:00,"LCCUser","20분 교반",2026-05-29 13:30:00,2026-05-29 14:13:00,20,20,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","OL11007","유상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-29 09:03:00,2026-05-29 14:44:00,"LCCUser","30분 교반",2026-05-29 12:50:00,2026-05-29 13:30:00,30,30,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","AQ10007","수상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-29 09:03:00,2026-05-29 14:44:00,"LCCUser","20분 교반",2026-05-29 12:50:00,2026-05-29 13:30:00,20,20,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:55:00,2026-05-29 15:47:00,"LCCUser","10분 교반",2026-05-29 13:55:14,2026-05-29 14:00:09,10,10,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:55:00,2026-05-29 15:47:00,"LCCUser","10분 교반",2026-05-29 14:12:57,2026-05-29 14:17:57,10,10,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:55:00,2026-05-29 15:47:00,"LCCUser","5분 교반",2026-05-29 13:54:56,2026-05-29 13:55:02,5,5,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:55:00,2026-05-29 15:47:00,"LCCUser","3분 교반",2026-05-29 15:11:02,2026-05-29 15:21:02,3,3,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050665W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:55:00,2026-05-29 15:47:00,"LCCUser","5분 교반",2026-05-29 14:02:12,2026-05-29 14:12:12,5,5,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","AQ10007","수상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-29 15:02:00,2026-05-29 17:51:00,"LCCUser","20분 교반",2026-05-29 15:02:00,2026-05-29 15:30:00,20,20,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","GX12003","검믹서 5호","1-R004","유화 배합실","C02","용해",2026-05-29 15:02:00,2026-05-29 17:51:00,"LCCUser","30분 교반",2026-05-29 15:30:00,2026-05-29 16:01:00,30,30,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","AQ10007","수상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-29 15:02:00,2026-05-29 17:51:00,"LCCUser","20분 교반",2026-05-29 15:30:00,2026-05-29 16:01:00,20,20,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","OL11007","유상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-29 15:02:00,2026-05-29 17:51:00,"LCCUser","60분 교반",2026-05-29 16:02:00,2026-05-29 17:51:00,60,60,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","OL11007","유상 용해조 7호","1-R004","유화 배합실","C02","용해",2026-05-29 15:02:00,2026-05-29 17:51:00,"LCCUser","40분 교반",2026-05-29 15:02:00,2026-05-29 15:48:00,40,40,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 16:18:00,2026-05-29 17:51:00,"LCCUser","3분 교반",2026-05-29 17:47:27,2026-05-29 17:50:26,3,3,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 16:18:00,2026-05-29 17:51:00,"LCCUser","5분 교반",2026-05-29 16:22:21,2026-05-29 16:27:22,5,5,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 16:18:00,2026-05-29 17:51:00,"LCCUser","10분 교반",2026-05-29 16:29:14,2026-05-29 16:39:14,10,10,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 16:18:00,2026-05-29 17:51:00,"LCCUser","10분 교반",2026-05-29 17:32:17,2026-05-29 17:42:17,10,10,2026-06-02 00:00:00
"1","BUV64851414","V드라이로션(보이드)","W26050666W10","HM15007","H/M 7호","1-R004","유화 배합실","C03","M/M",2026-05-29 16:18:00,2026-05-29 17:51:00,"LCCUser","5분 교반",2026-05-29 16:40:01,2026-05-29 16:45:01,5,5,2026-06-02 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 11:28:00,2026-05-29 11:49:00,20,20,2026-06-01 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 11:05:00,2026-05-29 11:28:00,20,20,2026-06-01 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 10:45:00,2026-05-29 11:05:00,20,20,2026-06-01 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 11:28:00,2026-05-29 11:49:00,20,20,2026-06-02 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","30분 교반",2026-05-29 10:04:00,2026-05-29 10:35:00,30,30,2026-06-01 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","30분 교반",2026-05-29 10:04:00,2026-05-29 10:35:00,30,30,2026-06-02 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 10:45:00,2026-05-29 11:05:00,20,20,2026-06-02 00:00:00
"3","BUV115373","VLC코코아","W26050667W10","LC20013","L/C 5호","3-R003","3공장 배합실","C03","M/M",2026-05-29 09:47:00,2026-05-29 11:49:00,"LCCUser","20분 교반",2026-05-29 11:05:00,2026-05-29 11:28:00,20,20,2026-06-02 00:00:00
"1","BMFL16","OX몽글비누(레몬,공용)","W26050668W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:18:00,2026-05-29 14:34:00,"LCCUser","20분 교반",2026-05-29 13:19:00,2026-05-29 13:53:11,20,20,2026-06-01 00:00:00
"1","BMFL16","OX몽글비누(레몬,공용)","W26050668W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:18:00,2026-05-29 14:34:00,"LCCUser","5분 교반",2026-05-29 13:53:15,2026-05-29 14:03:01,5,5,2026-06-01 00:00:00
"1","BMFL16","OX몽글비누(레몬,공용)","W26050668W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:18:00,2026-05-29 14:34:00,"LCCUser","20분 교반",2026-05-29 14:03:04,2026-05-29 14:23:10,20,20,2026-06-01 00:00:00
"1","BMFL16","OX몽글비누(레몬,공용)","W26050668W10","MX10001","워시믹서 1호","1-R004","유화 배합실","C03","M/M",2026-05-29 13:18:00,2026-05-29 14:34:00,"LCCUser","5분 교반",2026-05-29 14:23:13,2026-05-29 14:34:34,5,5,2026-06-01 00:00:00
"1","BOXBWB","OX바디워시(바질)","W26050669W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-29 10:28:00,2026-05-29 11:30:00,"LCCUser","20분 교반",2026-05-29 11:02:37,2026-05-29 11:30:33,20,20,2026-06-02 00:00:00
"1","BOXBWB","OX바디워시(바질)","W26050669W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-29 10:28:00,2026-05-29 11:30:00,"LCCUser","10분 교반",2026-05-29 10:40:10,2026-05-29 11:02:34,10,10,2026-06-02 00:00:00
"1","BOXBWB","OX바디워시(바질)","W26050669W10","SP15002","샴푸믹서","1-R004","유화 배합실","C03","M/M",2026-05-29 10:28:00,2026-05-29 11:30:00,"LCCUser","10분 교반",2026-05-29 10:28:00,2026-05-29 10:40:06,10,10,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 09:09:00,2026-05-29 09:54:00,"LCCUser","45분 용해",2026-05-29 09:09:00,2026-05-29 09:54:00,45,50,2026-06-01 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 09:09:00,2026-05-29 09:54:00,"LCCUser","45분 용해",2026-05-29 09:09:00,2026-05-29 09:54:00,45,50,2026-06-01 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 09:09:00,2026-05-29 09:54:00,"LCCUser","45분 용해",2026-05-29 09:09:00,2026-05-29 09:54:00,45,50,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 09:09:00,2026-05-29 09:54:00,"LCCUser","45분 용해",2026-05-29 09:09:00,2026-05-29 09:54:00,45,50,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 09:09:00,2026-05-29 09:54:00,"LCCUser","45분 용해",2026-05-29 09:09:00,2026-05-29 09:54:00,45,50,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 09:09:00,2026-05-29 09:54:00,"LCCUser","45분 용해",2026-05-29 09:09:00,2026-05-29 09:54:00,45,50,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 09:09:00,2026-05-29 09:54:00,"LCCUser","45분 용해",2026-05-29 09:09:00,2026-05-29 09:54:00,45,50,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","60분 교반",2026-05-29 10:10:00,2026-05-29 11:11:00,60,65,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","30분 교반",2026-05-29 09:09:00,2026-05-29 09:43:00,30,35,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","15분 교반",2026-05-29 09:43:00,2026-05-29 09:59:00,15,20,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","60분 교반",2026-05-29 10:10:00,2026-05-29 11:11:00,60,65,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","15분 교반",2026-05-29 09:43:00,2026-05-29 09:59:00,15,20,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","30분 교반",2026-05-29 09:09:00,2026-05-29 09:43:00,30,35,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","60분 교반",2026-05-29 10:10:00,2026-05-29 11:11:00,60,65,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","15분 교반",2026-05-29 09:43:00,2026-05-29 09:59:00,15,20,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","30분 교반",2026-05-29 09:09:00,2026-05-29 09:43:00,30,35,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","60분 교반",2026-05-29 10:10:00,2026-05-29 11:11:00,60,65,2026-06-01 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","15분 교반",2026-05-29 09:43:00,2026-05-29 09:59:00,15,20,2026-06-01 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","30분 교반",2026-05-29 09:09:00,2026-05-29 09:43:00,30,35,2026-06-01 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","60분 교반",2026-05-29 10:10:00,2026-05-29 11:11:00,60,65,2026-06-01 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","15분 교반",2026-05-29 09:43:00,2026-05-29 09:59:00,15,20,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","30분 교반",2026-05-29 09:09:00,2026-05-29 09:43:00,30,35,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","60분 교반",2026-05-29 10:10:00,2026-05-29 11:11:00,60,65,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","15분 교반",2026-05-29 09:43:00,2026-05-29 09:59:00,15,20,2026-06-04 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","30분 교반",2026-05-29 09:09:00,2026-05-29 09:43:00,30,35,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","60분 교반",2026-05-29 10:10:00,2026-05-29 11:11:00,60,65,2026-06-02 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","30분 교반",2026-05-29 09:09:00,2026-05-29 09:43:00,30,35,2026-06-01 00:00:00
"5","BETBIG","TB가글(아이시,수출)","W26050671W10","5M00003","제조 3호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 09:09:00,2026-05-29 11:11:00,"LCCUser","15분 교반",2026-05-29 09:43:00,2026-05-29 09:59:00,15,20,2026-06-01 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050672W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 08:13:00,2026-05-29 08:45:00,"LCCUser","premixing 30분 용해",2026-05-29 08:13:00,2026-05-29 08:45:00,30,35,2026-06-01 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050672W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 08:13:00,2026-05-29 10:21:00,"LCCUser","15분 교반",2026-05-29 08:45:00,2026-05-29 09:04:00,15,20,2026-06-01 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050672W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 08:13:00,2026-05-29 10:21:00,"LCCUser","30분 교반",2026-05-29 08:14:00,2026-05-29 08:45:00,30,35,2026-06-01 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050672W10","5M00004","제조 4호","5-R003","5공장 가글 배합실","C03","M/M",2026-05-29 08:13:00,2026-05-29 10:21:00,"LCCUser","60분 교반",2026-05-29 09:04:00,2026-05-29 10:21:00,60,65,2026-06-01 00:00:00
"5","BETBMG","TB가글(마일드,수출)","W26050673W10","DS50003","5공장 용해조 3호","5-R003","5공장 가글 배합실","C02","용해",2026-05-29 11:46:00,2026-05-29 12:16:00,"LCCUser","premixing 30분 용해",2026-05-29 11:46:00,2026-05-29 12:16:00,30,35,2026-06-01 00:00:00
